0.400	2.500	0.822994	00179246
0.400	2.500	0.800365	00179246
0.400	2.500	0.755510	00179246
0.400	2.500	0.721578	00179246
0.400	2.500	0.697035	00179246
0.400	2.500	0.701673	00179246
0.400	2.500	0.686923	00179246
0.400	2.500	0.657274	00179246
0.400	2.500	0.638628	00179246
0.400	2.500	0.617783	00179246
